start_date,end_date,current_flag,dataset_row_id,creation_date,status,completion_date,service_request_number,type_of_service_request,number_of_premises_baited,number_of_premises_with_garbage,number_of_premises_with_rats,current_activity,most_recent_action,street_address,zip_code,x_coordinate,y_coordinate,ward,police_district,community_area,latitude,longitude,location
2014-08-13 21:52:54.758983,,True,39502,2014-04-28,Completed,2014-05-13,14-00613077,Rodent Baiting/Rat Complaint,2,3,2.0,Dispatch Crew,Inspected and baited,709 W GARFIELD BLVD,60621,1172484.26419498,1868273.49716827,3,7,68,41.7939825423004,-87.6430428336139,"(41.793982542300405, -87.64304283361388)"
2014-08-13 21:52:54.758983,,True,39937,2014-05-13,Completed,2014-05-27,14-00700809,Rodent Baiting/Rat Complaint,1,1,1.0,Dispatch Crew,Inspected and baited,1351 E PARK PL,60637,1186106.9353986,1868560.67839468,5,2,41,41.7944595626775,-87.5930807489809,"(41.79445956267745, -87.59308074898092)"
2014-08-13 21:52:54.758983,,True,39978,2014-04-22,Completed,2014-05-09,14-00578535,Rodent Baiting/Rat Complaint,2,3,2.0,Dispatch Crew,"Backyard serviced, contact made",6541 S HARVARD AVE,60621,1175189.66661388,1861629.05279821,20,7,68,41.7756894408432,-87.6333206842872,"(41.77568944084315, -87.63332068428724)"
2014-08-13 21:52:54.758983,,True,40122,2014-02-20,Completed,2014-02-25,14-00244976,Rodent Baiting/Rat Complaint,4,6,4.0,Dispatch Crew,Inspected and baited,6900 S PERRY AVE,60621,1176588.78323413,1859239.30160755,6,7,69,41.7691003361954,-87.6282635125207,"(41.7691003361954, -87.62826351252069)"
2014-08-13 21:52:54.758983,,True,68663,2014-06-30,Completed,2014-07-30,14-01010931,Rodent Baiting/Rat Complaint,1,4,2.0,Dispatch Crew,Inspected and baited,6647 S WOODLAWN AVE,60637,1185358.01909209,1861168.21179772,5,3,42,41.7741916769323,-87.5960594050783,"(41.77419167693233, -87.59605940507832)"
2014-08-13 21:52:54.758983,2014-08-22 00:00:00,False,69797,2014-07-21,Open,,14-01166640,Rodent Baiting/Rat Complaint,,,,,,110 E 50TH ST,60615,1178048.12727229,1871904.77351438,3,2,38,41.8038226950251,-87.6225304832012,"(41.80382269502515, -87.62253048320122)"
2014-08-13 21:52:54.758983,,True,69897,2014-03-21,Completed,2014-03-28,14-00409275,Rodent Baiting/Rat Complaint,0,6,0.0,Dispatch Crew,Inspected and baited,4837 S ST LAWRENCE AVE,60615,1181074.32011343,1873074.16530671,4,2,38,41.806962392689,-87.6113959869565,"(41.80696239268902, -87.61139598695652)"
2014-08-13 21:52:54.758983,,True,70286,2014-04-12,Completed,2014-04-25,14-00530867,Rodent Baiting/Rat Complaint,0,3,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",313 W 52ND ST,60609,1175128.96592631,1870484.68977303,3,9,37,41.7999915931351,-87.6332788752536,"(41.799991593135076, -87.63327887525361)"
2014-08-13 21:52:54.758983,,True,70394,2014-07-18,Open - Dup,,14-01145229,Rodent Baiting/Rat Complaint,,,,,,4756 S CHAMPLAIN AVE,60615,1181400.35498915,1873619.54652871,4,2,38,41.8084514417814,-87.6101833756896,"(41.80845144178142, -87.6101833756896)"
2014-08-13 21:52:54.758983,,True,70585,2014-07-23,Completed,2014-08-06,14-01183899,Rodent Baiting/Rat Complaint,2,3,2.0,Dispatch Crew,Inspected and baited,946 W MARQUETTE RD,60621,1171061.54642935,1860403.63798892,17,7,68,41.7724179678881,-87.6484896937949,"(41.77241796788808, -87.6484896937949)"
2014-08-13 21:52:54.758983,2014-08-22 00:00:00,False,70678,2014-08-04,Open - Dup,,14-01260980,Rodent Baiting/Rat Complaint,,,,,,4445 S LOWE AVE,60609,1172705.60993066,1875418.93257597,11,9,61,41.8135854680722,-87.6420204286612,"(41.81358546807221, -87.64202042866121)"
2014-08-13 21:52:54.758983,,True,70848,2014-04-14,Completed,2014-04-25,14-00539981,Rodent Baiting/Rat Complaint,3,6,3.0,Dispatch Crew,Inspected and baited,5629 S WENTWORTH AVE,60621,1175926.24240486,1867630.1772709,3,2,68,41.7921406724562,-87.6304406464697,"(41.79214067245616, -87.63044064646971)"
2014-08-13 21:52:54.758983,,True,70869,2014-04-08,Completed,2014-04-22,14-00505183,Rodent Baiting/Rat Complaint,2,4,2.0,Dispatch Crew,"Area inspected, no cause and no baiting",249 W 60TH ST,60621,1175524.96509039,1865179.95987909,20,7,68,41.7854260157541,-87.6319853486602,"(41.78542601575408, -87.63198534866024)"
2014-08-13 21:52:54.758983,,True,71146,2014-05-31,Completed,2014-06-10,14-00816041,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,Inspected and baited,6618 S MICHIGAN AVE,60637,1178076.1300935,1861186.68530634,20,3,69,41.7744105764087,-87.6227526664324,"(41.774410576408684, -87.62275266643236)"
2014-08-13 21:52:54.758983,,True,71478,2014-03-19,Completed,2014-03-25,14-00389178,Rodent Baiting/Rat Complaint,1,3,1.0,Dispatch Crew,Inspected and baited,6329 S RACINE AVE,60636,1169406.42609055,1862816.98632514,16,7,68,41.7790764988186,-87.6544870528694,"(41.77907649881861, -87.65448705286944)"
2014-08-13 21:52:54.758983,,True,71814,2014-06-12,Completed,2014-06-23,14-00896463,Rodent Baiting/Rat Complaint,1,1,1.0,Dispatch Crew,Inspected and baited,6817 S ABERDEEN ST,60621,1170158.09706724,1859601.51486982,17,7,68,41.7702365369859,-87.651824776042,"(41.77023653698593, -87.65182477604196)"
2014-08-13 21:52:54.758983,,True,72174,2014-06-23,Completed,2014-07-14,14-00966837,Rodent Baiting/Rat Complaint,0,5,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",6910 S WOODLAWN AVE,60637,1185593.12011969,1859522.30739734,5,3,69,41.7696696339366,-87.5952493594058,"(41.769669633936616, -87.59524935940576)"
2014-08-13 21:52:54.758983,,True,72312,2014-08-12,Open,,14-01322889,Rodent Baiting/Rat Complaint,,,,,,6557 S ABERDEEN ST,60621,1170110.32160733,1861322.00399978,17,7,68,41.7749588093546,-87.6519499351906,"(41.77495880935462, -87.65194993519057)"
2014-08-13 21:52:54.758983,,True,100399,2014-04-05,Completed,2014-04-16,14-00488846,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,"No contact, left door hanger",5217 S BLACKSTONE AVE,60615,1186799.52066985,1870855.6117012,4,2,41,41.8007406367088,-87.5904683710134,"(41.80074063670877, -87.59046837101336)"
2014-08-13 21:52:54.758983,,True,100672,2014-03-20,Completed,2014-03-26,14-00399720,Rodent Baiting/Rat Complaint,0,3,0.0,Dispatch Crew,Inspected and baited,5518 S STATE ST,60621,1177217.59349025,1868331.35047893,3,2,40,41.7940356901574,-87.6256843381062,"(41.794035690157386, -87.62568433810618)"
2014-08-13 21:52:54.758983,,True,100732,2014-06-06,Completed,2014-06-23,14-00859379,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",4722 S WOODLAWN AVE,60615,1185041.45262193,1873856.19010549,4,2,39,41.8090159608684,-87.596821400448,"(41.80901596086843, -87.59682140044804)"
2014-08-13 21:52:54.758983,,True,100833,2014-06-25,Completed,2014-07-23,14-00980887,Rodent Baiting/Rat Complaint,0,8,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",5705 S PEORIA ST,60621,1171281.35496619,1867009.29470977,16,7,68,41.7905398512772,-87.6474908052835,"(41.79053985127715, -87.6474908052835)"
2014-08-13 21:52:54.758983,,True,100852,2014-04-07,Completed,2014-04-11,14-00492342,Rodent Baiting/Rat Complaint,0,5,2.0,Dispatch Crew,Inspected and baited,6951 S EMERALD AVE,60621,1172506.36479285,1858775.42782641,6,7,68,41.7679182718955,-87.6432413061521,"(41.7679182718955, -87.64324130615209)"
2014-08-13 21:52:54.758983,,True,101011,2014-05-29,Completed,2014-06-12,14-00804320,Rodent Baiting/Rat Complaint,1,6,2.0,Dispatch Crew,Inspected and baited,516 E 45TH ST,60653,1180362.48797417,1875289.15972889,3,2,38,41.81305689887,-87.6139387329257,"(41.81305689887003, -87.61393873292566)"
2014-08-13 21:52:54.758983,,True,101282,2014-05-10,Completed,2014-05-22,14-00685690,Rodent Baiting/Rat Complaint,1,0,1.0,Dispatch Crew,"Backyard serviced, contact made",6451 S MORGAN ST,60621,1170753.41610854,1862042.70352832,16,7,68,41.7769224888949,-87.64957143867,"(41.77692248889487, -87.64957143867)"
2014-08-13 21:52:54.758983,,True,102259,2014-05-09,Completed,2014-06-20,14-00682254,Rodent Baiting/Rat Complaint,0,2,0.0,Dispatch Crew,Inspected and baited,5550 S SHIELDS AVE,60621,1174908.50999039,1868351.22001524,3,7,68,41.7941420609662,-87.634150983853,"(41.794142060966244, -87.63415098385303)"
2014-08-13 21:52:54.758983,,True,102263,2014-03-19,Completed - Dup,2014-03-25,14-00389472,Rodent Baiting/Rat Complaint,,,,,,6731 S MAY ST,60621,1169810.89412694,1860161.58122743,17,7,68,41.7717809712745,-87.6530812407006,"(41.77178097127452, -87.65308124070062)"
2014-08-13 21:52:54.758983,,True,102464,2014-08-11,Open - Dup,,14-01317214,Rodent Baiting/Rat Complaint,,,,,,4800 S DORCHESTER AVE,60615,1186373.4486266,1873452.2663025,4,2,39,41.8078761377929,-87.5919487534885,"(41.80787613779286, -87.59194875348848)"
2014-08-13 21:52:54.758983,,True,102613,2014-06-27,Completed,2014-07-29,14-01001497,Rodent Baiting/Rat Complaint,2,0,2.0,Dispatch Crew,Inspected and baited,6128 S DORCHESTER AVE,60637,1186597.4351261,1864522.59983048,20,3,42,41.7833671519465,-87.5914099070941,"(41.78336715194646, -87.59140990709409)"
2014-08-13 21:52:54.758983,,True,102734,2014-04-04,Completed,2014-04-10,14-00481852,Rodent Baiting/Rat Complaint,0,6,0.0,Dispatch Crew,Inspected and baited,5355 S PRINCETON AVE,60609,1175195.7249911,1869431.44543233,3,9,37,41.7970998935877,-87.6330655181372,"(41.7970998935877, -87.63306551813723)"
2014-08-13 21:52:54.758983,,True,102863,2014-08-01,Open,,14-01246874,Rodent Baiting/Rat Complaint,,,,,,4528 S DREXEL BLVD,60653,1182953.50858848,1875173.81868451,4,2,39,41.8126804806227,-87.6044384812784,"(41.812680480622724, -87.6044384812784)"
2014-08-13 21:52:54.758983,,True,102890,2014-05-26,Completed - Dup,2014-05-29,14-00780307,Rodent Baiting/Rat Complaint,,,,,,6900 S PERRY AVE,60621,1176588.78323413,1859239.30160755,6,7,69,41.7691003361954,-87.6282635125207,"(41.7691003361954, -87.62826351252069)"
2014-08-13 21:52:54.758983,,True,103481,2014-07-02,Completed,2014-08-04,14-01033361,Rodent Baiting/Rat Complaint,1,2,1.0,Dispatch Crew,Inspected and baited,1224 E 52ND ST,60615,1185213.11808789,1870909.7851687,4,2,41,41.800926768098,-87.5962844472192,"(41.80092676809796, -87.59628444721916)"
2014-08-13 21:52:54.758983,,True,103911,2014-03-13,Completed,2014-03-19,14-00357992,Rodent Baiting/Rat Complaint,4,4,4.0,Dispatch Crew,Inspected and baited,4752 S WABASH AVE,60615,1177516.54301724,1873534.16541658,3,2,38,41.8083059414058,-87.6244307673942,"(41.808305941405834, -87.62443076739416)"
2014-08-13 21:52:54.758983,,True,8322,2014-04-15,Completed,2014-04-28,14-00544812,Rodent Baiting/Rat Complaint,0,2,0.0,Dispatch Crew,Inspected and baited,5428 S ABERDEEN ST,60609,1169907.55418736,1868720.74068776,16,9,61,41.7952662167107,-87.6524784778044,"(41.79526621671067, -87.65247847780437)"
2014-08-13 21:52:54.758983,,True,8587,2014-03-16,Completed,2014-03-20,14-00372854,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",6324 S KIMBARK AVE,60637,1185727.26460444,1863323.90449298,20,3,42,41.780098390017,-87.5946379568198,"(41.78009839001697, -87.59463795681984)"
2014-08-13 21:52:54.758983,,True,9017,2014-07-15,Completed,2014-08-06,14-01120277,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",6401 S KIMBARK AVE,60637,1185739.4541326,1862817.655003,20,3,42,41.7787089107583,-87.5946092128534,"(41.778708910758255, -87.5946092128534)"
2014-08-13 21:52:54.758983,,True,10145,2014-05-02,Completed,2014-05-09,14-00636923,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,No contact/gate locked; left door hanger.,416 W 57TH ST,60621,1174449.17119764,1867139.50058672,3,7,68,41.7908272160583,-87.6358713973951,"(41.79082721605829, -87.63587139739506)"
2014-08-13 21:52:54.758983,,True,10386,2014-02-22,Completed,2014-02-28,14-00252539,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",6949 S NORMAL BLVD,60621,1174148.75500257,1858836.99721955,6,7,68,41.7680509073089,-87.6372193904388,"(41.768050907308925, -87.63721939043882)"
2014-08-13 21:52:54.758983,,True,10449,2014-01-22,Completed,2014-01-29,14-00103952,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,"No contact, left door hanger",5340 S HARPER AVE,60615,1187184.28999429,1870207.41037125,4,2,41,41.7989527916727,-87.5890778989371,"(41.79895279167269, -87.58907789893709)"
2014-08-13 21:52:54.758983,,True,10590,2014-03-20,Completed,2014-04-01,14-00402291,Rodent Baiting/Rat Complaint,2,5,2.0,Dispatch Crew,Inspected and baited,6833 S EAST END AVE,60649,1188712.79047422,1860004.62536853,5,3,43,41.7709191208977,-87.583798794765,"(41.770919120897716, -87.58379879476503)"
2014-08-13 21:52:54.758983,,True,10592,2014-07-14,Completed,2014-08-11,14-01113703,Rodent Baiting/Rat Complaint,0,9,0.0,Dispatch Crew,Inspected and baited,1517 E 67TH PL,60637,1187475.97942373,1860535.17849251,5,3,43,41.7724044925345,-87.5883155689917,"(41.772404492534505, -87.58831556899173)"
2014-08-13 21:52:54.758983,,True,10639,2014-04-24,Completed,2014-05-08,14-00596481,Rodent Baiting/Rat Complaint,1,4,1.0,Dispatch Crew,Inspected and baited,713 W 50TH PL,60609,1172401.7900081,1871386.76000471,3,9,61,41.8025274813001,-87.6432536128535,"(41.80252748130013, -87.64325361285348)"
2014-08-13 21:52:54.758983,,True,10640,2014-04-01,Completed,2014-04-09,14-00464700,Rodent Baiting/Rat Complaint,0,6,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",5800 S SANGAMON ST,60621,1170966.86520585,1866370.49101307,16,7,68,41.788793780556,-87.6486626108778,"(41.788793780555984, -87.64866261087779)"
2014-08-13 21:52:54.758983,,True,11055,2014-06-27,Completed,2014-07-29,14-00997529,Rodent Baiting/Rat Complaint,1,8,1.0,Dispatch Crew,Inspected and baited,6634 S HARTWELL AVE,60637,1178413.15262327,1861056.89370804,20,3,69,41.7740467666005,-87.6215211472663,"(41.77404676660053, -87.62152114726625)"
2014-08-13 21:52:54.758983,,True,11483,2014-06-09,Completed,2014-06-18,14-00873313,Rodent Baiting/Rat Complaint,,,,Dispatch Crew,"Area inspected, no cause and no baiting",799 E 51ST ST,60615,1182448.95712683,1871368.88266898,4,2,40,41.8022511630301,-87.6064072054223,"(41.8022511630301, -87.60640720542226)"
2014-08-13 21:52:54.758983,,True,11501,2014-08-12,Open,,14-01323439,Rodent Baiting/Rat Complaint,,,,,,4543 S UNION AVE,60609,1172391.52296769,1874754.21786861,11,9,61,41.8117683531611,-87.6431920962171,"(41.811768353161106, -87.64319209621713)"
2014-08-13 21:52:54.758983,,True,11757,2014-06-19,Completed,2014-06-30,14-00944025,Rodent Baiting/Rat Complaint,,,,Dispatch Crew,Inspected and baited,5701 S PEORIA ST,60621,1171280.65496619,1867036.09470977,16,7,68,41.7906134087955,-87.64749258807,"(41.79061340879554, -87.64749258806998)"
2014-08-13 21:52:54.758983,,True,12093,2014-02-18,Completed,2014-02-21,14-00227868,Rodent Baiting/Rat Complaint,2,0,2.0,Dispatch Crew,Inspected and baited,253 E MARQUETTE RD,60637,1178988.42001524,1860642.601809,20,3,69,41.7728968215792,-87.6194249517378,"(41.772896821579224, -87.61942495173784)"
2014-08-13 21:52:54.758983,2014-08-22 00:00:00,False,40700,2014-08-09,Open,,14-01307097,Rodent Baiting/Rat Complaint,,,,,,4537 S INDIANA AVE,60653,1178360.30869586,1874987.0299922,3,2,38,41.8122735880284,-87.6212919104067,"(41.81227358802844, -87.6212919104067)"
2014-08-13 21:52:54.758983,,True,41519,2014-03-28,Completed,2014-04-07,14-00445966,Rodent Baiting/Rat Complaint,2,2,2.0,Dispatch Crew,Inspected and baited,715 E 50TH ST,60615,1181872.15000917,1872018.09138215,4,2,38,41.8040460122,-87.608502495377,"(41.80404601220001, -87.60850249537697)"
2014-08-13 21:52:54.758983,,True,41728,2014-03-28,Completed,2014-04-04,14-00443928,Rodent Baiting/Rat Complaint,0,9,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",5739 S ABERDEEN ST,60621,1169961.95803408,1866761.82869345,16,7,68,41.7898895572072,-87.6523358804444,"(41.78988955720723, -87.65233588044438)"
2014-08-13 21:52:54.758983,,True,41879,2014-07-20,Completed,2014-08-08,14-01156943,Rodent Baiting/Rat Complaint,1,6,1.0,Dispatch Crew,Inspected and baited,4547 S WABASH AVE,60653,1177475.87740528,1874926.63593109,3,2,38,41.8121279246938,-87.6245377957088,"(41.81212792469376, -87.62453779570885)"
2014-08-13 21:52:54.758983,,True,42191,2014-06-02,Completed,2014-06-16,14-00826468,Rodent Baiting/Rat Complaint,1,0,1.0,Dispatch Crew,Inspected and baited,6647 S WOODLAWN AVE,60637,1185358.01909209,1861168.21179772,5,3,42,41.7741916769323,-87.5960594050783,"(41.77419167693233, -87.59605940507832)"
2014-08-13 21:52:54.758983,,True,42742,2014-05-21,Completed,2014-06-03,14-00752062,Rodent Baiting/Rat Complaint,2,5,2.0,Dispatch Crew,Inspected and baited,6800 S MORGAN ST,60621,1170816.75099024,1859732.87706803,17,7,68,41.7705826637345,-87.6494065953706,"(41.77058266373446, -87.6494065953706)"
2014-08-13 21:52:54.758983,,True,42927,2014-01-20,Completed,2014-01-23,14-00093311,Rodent Baiting/Rat Complaint,0,9,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",6923 S CHAPPEL AVE,60649,1191073.20151187,1859468.90888297,5,3,43,41.7693922987925,-87.5751638653435,"(41.76939229879248, -87.57516386534351)"
2014-08-13 21:52:54.758983,,True,43577,2014-03-19,Completed,2014-03-26,14-00392685,Rodent Baiting/Rat Complaint,2,5,2.0,Dispatch Crew,Inspected and baited,1363 E 53RD ST,60615,1186200.12001749,1870398.32191133,4,2,41,41.7994999936421,-87.5926809889191,"(41.79949999364207, -87.59268098891906)"
2014-08-13 21:52:54.758983,,True,43750,2014-07-24,Completed,2014-08-07,14-01187797,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,Inspected and baited,1150 E 48TH ST,60615,1184387.98260753,1873407.09266557,4,2,39,41.8077989464354,-87.5992322372235,"(41.8077989464354, -87.59923223722353)"
2014-08-13 21:52:54.758983,,True,44256,2014-06-30,Completed - Dup,2014-07-15,14-01014074,Rodent Baiting/Rat Complaint,,,,,,506 W 46TH ST,60609,1173690.27619828,1874420.17359774,11,9,61,41.8108229837084,-87.6384382503321,"(41.810822983708384, -87.6384382503321)"
2014-08-13 21:52:54.758983,,True,44428,2014-02-12,Completed,2014-02-18,14-00203514,Rodent Baiting/Rat Complaint,0,2,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",5115 S MORGAN ST,60609,1170514.3986334,1870842.91098346,20,9,61,41.8010764741596,-87.6501913272364,"(41.801076474159586, -87.65019132723637)"
2014-08-13 21:52:54.758983,,True,72487,2014-04-23,Completed,2014-05-08,14-00588449,Rodent Baiting/Rat Complaint,4,4,4.0,Dispatch Crew,Inspected and baited,721 W 50TH PL,60609,1172348.1900081,1871385.26000471,3,9,61,41.8025245458565,-87.6434502306738,"(41.80252454585649, -87.64345023067382)"
2014-08-13 21:52:54.758983,,True,72546,2014-03-22,Completed,2014-04-01,14-00410147,Rodent Baiting/Rat Complaint,2,3,2.0,Dispatch Crew,Inspected and baited,416 W 57TH ST,60621,1174449.17119764,1867139.50058672,3,7,68,41.7908272160583,-87.6358713973951,"(41.79082721605829, -87.63587139739506)"
2014-08-13 21:52:54.758983,,True,72583,2014-06-24,Completed,2014-07-31,14-00976768,Rodent Baiting/Rat Complaint,1,6,1.0,Dispatch Crew,Inspected and baited,516 W 46TH ST,60609,1173623.37619828,1874418.07359774,11,9,61,41.8108187052621,-87.638683694338,"(41.81081870526214, -87.63868369433797)"
2014-08-13 21:52:54.758983,,True,72684,2014-07-15,Open,,14-01124657,Rodent Baiting/Rat Complaint,,,,,,5533 S GREEN ST,60621,1171582.7100203,1868066.72031907,20,7,68,41.7934349416369,-87.64635483208,"(41.793434941636924, -87.64635483207995)"
2014-08-13 21:52:54.758983,,True,72717,2014-03-25,Completed,2014-04-03,14-00423866,Rodent Baiting/Rat Complaint,2,2,2.0,Dispatch Crew,Inspected and baited,4840 S PRAIRIE AVE,60615,1178858.88629544,1872989.3133338,3,2,38,41.8067803306344,-87.6195240108292,"(41.806780330634425, -87.61952401082921)"
2014-08-13 21:52:54.758983,,True,73616,2014-05-09,Completed,2014-06-20,14-00679814,Rodent Baiting/Rat Complaint,2,7,2.0,Dispatch Crew,Inspected and baited,927 W 53RD PL,60609,1171031.84006577,1869319.66797232,20,9,61,41.7968852298555,-87.6483382095225,"(41.79688522985551, -87.64833820952255)"
2014-08-13 21:52:54.758983,,True,74136,2014-05-13,Completed,2014-05-27,14-00705949,Rodent Baiting/Rat Complaint,1,2,1.0,Dispatch Crew,Inspected and baited,2137 E 67TH ST,60649,1191722.0298886,1860967.39367537,5,3,43,41.7734885349531,-87.5727370257744,"(41.77348853495309, -87.57273702577439)"
